Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
6,10,322.339,154.485
8,10,326.157,161.274
10,10,329.836,167.844
12,10,333.383,174.181
14,10,336.803,180.271
16,10,340.101,186.104
18,10,343.282,191.665
20,10,346.351,196.945
22,10,349.31,201.931
24,10,352.164,206.614
26,10,354.915,210.983
28,10,357.564,215.03
30,10,360.113,218.745
32,10,362.562,222.122
34,10,364.91,225.153
36,10,367.156,227.832
38,10,369.297,230.153
40,10,371.331,232.111
42,10,373.254,233.704
44,10,375.06,234.927
46,10,376.744,235.778
48,10,378.299,236.257
50,10,379.719,236.361
52,10,380.995,236.093
54,10,382.119,235.452
56,10,383.082,234.441
58,10,383.873,233.062
60,10,384.482,231.319
62,10,384.898,229.216
64,10,385.11,226.76
66,10,385.107,223.954
68,10,384.877,220.807
70,10,384.407,217.326
72,10,383.686,213.519
74,10,382.702,209.395
76,10,381.444,204.964
78,10,379.899,200.235
80,10,378.057,195.22
82,10,375.906,189.93
84,10,373.437,184.376
86,10,370.64,178.572
88,10,367.506,172.529
90,10,364.026,166.261
92,10,360.193,159.782
94,10,356.001,153.106
96,10,351.444,146.246
98,10,346.517,139.217
100,10,341.217,132.033
102,10,335.543,124.709
104,10,329.492,117.259
106,10,323.065,109.699
108,10,316.263,102.042
110,10,309.088,94.304
112,10,301.546,86.4987
114,10,293.641,78.6404
116,10,285.38,70.7433
118,10,276.77,62.8211
120,10,267.821,54.8873
122,10,258.543,46.9551
124,10,248.947,39.0372
126,10,239.048,31.1462
128,10,228.858,23.2939
130,10,218.394,15.4918
132,10,207.671,7.75105
134,10,196.706,0.0821086
136,10,185.52,-7.50503
138,10,174.129,-15.0009
140,10,162.556,-22.3966
142,10,150.82,-29.6838
144,10,138.945,-36.8547
146,10,126.951,-43.9021
148,10,114.863,-50.8193
150,10,102.703,-57.6004
152,10,90.4969,-64.2397
154,10,78.268,-70.7323
156,10,66.0413,-77.0738
158,10,53.8419,-83.2603
160,10,41.6948,-89.2884
162,10,29.6255,-95.1552
164,10,17.659,-100.858
166,10,5.82061,-106.396
168,10,-5.86472,-111.766
170,10,-17.3722,-116.967
172,10,-28.6773,-122
174,10,-39.7559,-126.862
176,10,-50.5844,-131.555
178,10,-61.1396,-136.078
180,10,-71.3989,-140.432
-180,12,-47.1428,-145.043
-178,12,-57.4778,-149.001
-176,12,-67.4571,-152.789
-174,12,-77.0584,-156.41
-172,12,-86.2604,-159.865
-170,12,-95.0427,-163.157
-168,12,-103.386,-166.29
-166,12,-111.272,-169.264
-164,12,-118.683,-172.084
-162,12,-125.605,-174.751
-160,12,-132.021,-177.268
-158,12,-137.92,-179.637
-156,12,-143.288,-181.86
-154,12,-148.116,-183.939
-152,12,-152.394,-185.876
-150,12,-156.114,-187.673
-148,12,-159.271,-189.33
-146,12,-161.86,-190.85
-144,12,-163.876,-192.232
-142,12,-165.32,-193.478
-140,12,-166.189,-194.588
-138,12,-166.487,-195.561
-136,12,-166.214,-196.398
-134,12,-165.377,-197.098
-132,12,-163.979,-197.659
-130,12,-162.03,-198.082
-128,12,-159.536,-198.365
-126,12,-156.508,-198.506
-124,12,-152.957,-198.502
-122,12,-148.896,-198.352
-120,12,-144.338,-198.054
-118,12,-139.299,-197.604
-116,12,-133.793,-197.001
-114,12,-127.838,-196.24
-112,12,-121.452,-195.318
-110,12,-114.654,-194.233
-108,12,-107.462,-192.98
-106,12,-99.8986,-191.556
-104,12,-91.9832,-189.957
-102,12,-83.7378,-188.18
-100,12,-75.1843,-186.221
-98,12,-66.3452,-184.075
-96,12,-57.2432,-181.74
-94,12,-47.9013,-179.212
-92,12,-38.3426,-176.486
-90,12,-28.5904,-173.561
-88,12,-18.6679,-170.432
-86,12,-8.59835,-167.097
-84,12,1.59529,-163.553
-82,12,11.8902,-159.797
-80,12,22.2637,-155.829
-78,12,32.6938,-151.645
-76,12,43.1585,-147.244
-74,12,53.6366,-142.626
-72,12,64.1074,-137.791
-70,12,74.5506,-132.737
-68,12,84.9467,-127.467
-66,12,95.2769,-121.981
-64,12,105.523,-116.28
-62,12,115.668,-110.368
-60,12,125.695,-104.247
-58,12,135.588,-97.9208
-56,12,145.334,-91.3934
-54,12,154.917,-84.67
-52,12,164.326,-77.7562
-50,12,173.548,-70.6583
-48,12,182.573,-63.3833
-46,12,191.391,-55.939
-44,12,199.993,-48.3336
-42,12,208.372,-40.5764
-40,12,216.522,-32.677
-38,12,224.436,-24.6459
-36,12,232.11,-16.4942
-34,12,239.542,-8.23346
-32,12,246.728,0.123994
-30,12,253.669,8.56531
-28,12,260.363,17.0771
-26,12,266.811,25.6455
-24,12,273.017,34.2562
-22,12,278.981,42.8943
-20,12,284.709,51.5446
-18,12,290.205,60.1918
-16,12,295.474,68.8199
-14,12,300.522,77.4129
-12,12,305.357,85.9546
-10,12,309.985,94.4284
-8,12,314.416,102.818
-6,12,318.658,111.106
-4,12,322.719,119.278
-2,12,326.61,127.315
0,12,330.339,135.201
2,12,333.917,142.921
4,12,337.353,150.458
6,12,340.657,157.797
8,12,343.839,164.921
10,12,346.908,171.817
12,12,349.874,178.468
14,12,352.744,184.861
16,12,355.528,190.982
18,12,358.233,196.817
20,12,360.865,202.355
22,12,363.432,207.582
24,12,365.938,212.488
26,12,368.389,217.061
28,12,370.787,221.292
30,12,373.135,225.172
32,12,375.435,228.691
34,12,377.687,231.842
36,12,379.89,234.619
38,12,382.043,237.015
40,12,384.142,239.026
42,12,386.183,240.646
44,12,388.161,241.873
46,12,390.07,242.704
48,12,391.901,243.137
50,12,393.645,243.173
52,12,395.295,242.811
54,12,396.837,242.053
56,12,398.261,240.901
58,12,399.555,239.358
60,12,400.705,237.428
62,12,401.697,235.117
64,12,402.517,232.429
66,12,403.149,229.372
68,12,403.579,225.953
70,12,403.791,222.181
72,12,403.769,218.065
74,12,403.498,213.615
76,12,402.961,208.841
78,12,402.144,203.756
80,12,401.031,198.371
82,12,399.608,192.698
84,12,397.861,186.752
86,12,395.775,180.545
88,12,393.339,174.093
90,12,390.541,167.41
92,12,387.37,160.512
94,12,383.816,153.413
96,12,379.872,146.129
98,12,375.528,138.677
100,12,370.781,131.072
102,12,365.625,123.332
104,12,360.056,115.471
106,12,354.074,107.507
108,12,347.678,99.455
110,12,340.87,91.332
112,12,333.652,83.1536
114,12,326.028,74.9355
116,12,318.006,66.6932
118,12,309.592,58.4416
120,12,300.796,50.1955
122,12,291.628,41.9693
124,12,282.101,33.7765
126,12,272.227,25.6307
128,12,262.023,17.5446
130,12,251.504,9.53029
132,12,240.687,1.59944
134,12,229.592,-6.237
136,12,218.239,-13.9687
138,12,206.648,-21.586
140,12,194.842,-29.0799
142,12,182.844,-36.4421
144,12,170.677,-43.665
146,12,158.366,-50.7417
148,12,145.936,-57.6659
150,12,133.414,-64.432
152,12,120.825,-71.0352
154,12,108.197,-77.4712
156,12,95.5559,-83.7364
158,12,82.9299,-89.8279
160,12,70.3465,-95.7431
162,12,57.8331,-101.48
164,12,45.4175,-107.038
166,12,33.1271,-112.416
168,12,20.9893,-117.613
170,12,9.03125,-122.631
172,12,-2.72034,-127.468
174,12,-14.2391,-132.126
176,12,-25.4992,-136.607
178,12,-36.4753,-140.912
180,12,-47.1428,-145.043
-180,14,-23.4342,-150.409
-178,14,-34.1282,-154.163
-176,14,-44.4507,-157.744
-174,14,-54.3779,-161.156
-172,14,-63.8867,-164.403
-170,14,-72.9551,-167.489
-168,14,-81.5624,-170.417
-166,14,-89.6889,-173.191
-164,14,-97.3164,-175.815
-162,14,-104.428,-178.292
-160,14,-111.007,-180.626
-158,14,-117.04,-182.82
-156,14,-122.515,-184.877
-154,14,-127.419,-186.799
-152,14,-131.744,-188.59
-150,14,-135.48,-190.251
-148,14,-138.622,-191.785
-146,14,-141.164,-193.193
-144,14,-143.104,-194.476
-142,14,-144.439,-195.635
-140,14,-145.17,-196.671
-138,14,-145.299,-197.584
-136,14,-144.829,-198.374
-134,14,-143.765,-199.041
-132,14,-142.114,-199.583
-130,14,-139.884,-199.999
-128,14,-137.085,-200.289
-126,14,-133.728,-200.449
-124,14,-129.826,-200.478
-122,14,-125.393,-200.373
-120,14,-120.445,-200.131
-118,14,-114.998,-199.749
-116,14,-109.07,-199.223
-114,14,-102.681,-198.551
-112,14,-95.8502,-197.727
-110,14,-88.5987,-196.747
-108,14,-80.9484,-195.608
-106,14,-72.9219,-194.305
-104,14,-64.5425,-192.833
-102,14,-55.8341,-191.187
-100,14,-46.8209,-189.362
-98,14,-37.5277,-187.355
-96,14,-27.9795,-185.16
-94,14,-18.2015,-182.772
-92,14,-8.21899,-180.186
-90,14,1.9426,-177.399
-88,14,12.258,-174.406
-86,14,22.7021,-171.203
-84,14,33.2499,-167.785
-82,14,43.8768,-164.15
-80,14,54.5586,-160.294
-78,14,65.2714,-156.215
-76,14,75.9919,-151.909
-74,14,86.6975,-147.376
-72,14,97.366,-142.613
-70,14,107.976,-137.619
-68,14,118.507,-132.395
-66,14,128.939,-126.941
-64,14,139.253,-121.257
-62,14,149.431,-115.346
-60,14,159.456,-109.209
-58,14,169.311,-102.85
-56,14,178.983,-96.2717
-54,14,188.455,-89.4798
-52,14,197.716,-82.4792
-50,14,206.754,-75.2761
-48,14,215.558,-67.8774
-46,14,224.117,-60.2908
-44,14,232.425,-52.5248
-42,14,240.474,-44.5889
-40,14,248.258,-36.4929
-38,14,255.771,-28.2479
-36,14,263.012,-19.8654
-34,14,269.976,-11.3576
-32,14,276.665,-2.73772
-30,14,283.077,5.98075
-28,14,289.213,14.7835
-26,14,295.078,23.6556
-24,14,300.674,32.5817
-22,14,306.006,41.5459
-20,14,311.08,50.5318
-18,14,315.903,59.5228
-16,14,320.483,68.5016
-14,14,324.829,77.451
-12,14,328.95,86.3533
-10,14,332.858,95.1907
-8,14,336.562,103.945
-6,14,340.076,112.599
-4,14,343.41,121.134
-2,14,346.578,129.533
0,14,349.594,137.777
2,14,352.468,145.849
4,14,355.217,153.731
6,14,357.851,161.407
8,14,360.385,168.859
10,14,362.831,176.072
12,14,365.202,183.029
14,14,367.509,189.714
16,14,369.765,196.113
18,14,371.979,202.212
20,14,374.161,207.997
22,14,376.321,213.454
24,14,378.466,218.571
26,14,380.602,223.338
28,14,382.736,227.742
30,14,384.872,231.774
32,14,387.011,235.426
34,14,389.157,238.687
36,14,391.308,241.552
38,14,393.465,244.014
40,14,395.622,246.067
42,14,397.777,247.706
44,14,399.923,248.929
46,14,402.054,249.732
48,14,404.159,250.115
50,14,406.229,250.075
52,14,408.253,249.615
54,14,410.217,248.735
56,14,412.107,247.437
58,14,413.909,245.726
60,14,415.606,243.606
62,14,417.181,241.082
64,14,418.616,238.16
66,14,419.893,234.849
68,14,420.993,231.156
70,14,421.896,227.09
72,14,422.582,222.663
74,14,423.033,217.884
76,14,423.228,212.765
78,14,423.147,207.32
80,14,422.772,201.562
82,14,422.085,195.504
84,14,421.066,189.161
86,14,419.699,182.548
88,14,417.967,175.682
90,14,415.856,168.578
92,14,413.351,161.254
94,14,410.439,153.726
96,14,407.109,146.011
98,14,403.351,138.128
100,14,399.156,130.094
102,14,394.518,121.927
104,14,389.432,113.645
106,14,383.894,105.266
108,14,377.902,96.8076
110,14,371.457,88.2874
112,14,364.561,79.723
114,14,357.217,71.1315
116,14,349.432,62.5298
118,14,341.213,53.9341
120,14,332.569,45.3604
122,14,323.511,36.8242
124,14,314.052,28.3403
126,14,304.206,19.9228
128,14,293.989,11.5856
130,14,283.42,3.3413
132,14,272.516,-4.79775
134,14,261.298,-12.8201
136,14,249.788,-20.7152
138,14,238.009,-28.4731
140,14,225.984,-36.0846
142,14,213.738,-43.5416
144,14,201.297,-50.8366
146,14,188.689,-57.9629
148,14,175.94,-64.9146
150,14,163.078,-71.6867
152,14,150.133,-78.2749
154,14,137.132,-84.6756
156,14,124.106,-90.8861
158,14,111.084,-96.9043
160,14,98.0965,-102.729
162,14,85.1724,-108.358
164,14,72.3418,-113.794
166,14,59.6345,-119.034
168,14,47.0799,-124.082
170,14,34.7074,-128.937
172,14,22.5457,-133.602
174,14,10.6231,-138.079
176,14,-1.0324,-142.37
178,14,-12.3937,-146.479
180,14,-23.4342,-150.409
-180,16,-0.424741,-156.516
-178,16,-11.4439,-160.087
-176,16,-22.077,-163.483
-174,16,-32.2984,-166.709
-172,16,-42.0837,-169.77
-170,16,-51.4095,-172.67
-168,16,-60.2537,-175.414
-166,16,-68.5953,-178.008
-164,16,-76.4148,-180.456
-162,16,-83.6939,-182.762
-160,16,-90.4159,-184.931
-158,16,-96.5657,-186.967
-156,16,-102.13,-188.873
-154,16,-107.096,-190.654
-152,16,-111.453,-192.312
-150,16,-115.194,-193.85
-148,16,-118.312,-195.27
-146,16,-120.8,-196.575
-144,16,-122.657,-197.767
-142,16,-123.88,-198.846
-140,16,-124.47,-199.814
-138,16,-124.429,-200.67
-136,16,-123.761,-201.415
-134,16,-122.473,-202.049
-132,16,-120.571,-202.569
-130,16,-118.065,-202.976
-128,16,-114.967,-203.268
-126,16,-111.289,-203.441
-124,16,-107.044,-203.494
-122,16,-102.25,-203.423
-120,16,-96.9232,-203.226
-118,16,-91.0824,-202.898
-116,16,-84.7476,-202.435
-114,16,-77.9398,-201.834
-112,16,-70.6814,-201.089
-110,16,-62.9954,-200.196
-108,16,-54.9061,-199.15
-106,16,-46.4383,-197.945
-104,16,-37.6174,-196.575
-102,16,-28.4698,-195.035
-100,16,-19.0219,-193.32
-98,16,-9.3006,-191.424
-96,16,0.666784,-189.34
-94,16,10.853,-187.064
-92,16,21.2305,-184.589
-90,16,31.7722,-181.91
-88,16,42.4507,-179.021
-86,16,53.2391,-175.918
-84,16,64.1107,-172.595
-82,16,75.0393,-169.048
-80,16,85.999,-165.272
-78,16,96.9647,-161.264
-76,16,107.912,-157.021
-74,16,118.816,-152.538
-72,16,129.654,-147.815
-70,16,140.404,-142.849
-68,16,151.044,-137.638
-66,16,161.554,-132.184
-64,16,171.913,-126.485
-62,16,182.103,-120.542
-60,16,192.106,-114.358
-58,16,201.906,-107.936
-56,16,211.487,-101.277
-54,16,220.834,-94.3873
-52,16,229.936,-87.2712
-50,16,238.778,-79.9349
-48,16,247.352,-72.3854
-46,16,255.647,-64.6304
-44,16,263.656,-56.6786
-42,16,271.371,-48.5398
-40,16,278.786,-40.2242
-38,16,285.899,-31.7434
-36,16,292.706,-23.1094
-34,16,299.206,-14.3353
-32,16,305.399,-5.43494
-30,16,311.286,3.57726
-28,16,316.87,12.6861
-26,16,322.154,21.8755
-24,16,327.145,31.1292
-22,16,331.849,40.4301
-20,16,336.274,49.7605
-18,16,340.429,59.1026
-16,16,344.324,68.438
-14,16,347.971,77.7479
-12,16,351.381,87.0134
-10,16,354.569,96.2154
-8,16,357.548,105.335
-6,16,360.333,114.352
-4,16,362.939,123.247
-2,16,365.382,132.002
0,16,367.679,140.598
2,16,369.847,149.014
4,16,371.901,157.233
6,16,373.859,165.237
8,16,375.737,173.007
10,16,377.551,180.525
12,16,379.318,187.775
14,16,381.052,194.741
16,16,382.769,201.405
18,16,384.481,207.754
20,16,386.202,213.772
22,16,387.943,219.445
24,16,389.715,224.761
26,16,391.527,229.707
28,16,393.386,234.272
30,16,395.298,238.444
32,16,397.268,242.215
34,16,399.298,245.575
36,16,401.39,248.517
38,16,403.542,251.033
40,16,405.752,253.119
42,16,408.015,254.769
44,16,410.326,255.98
46,16,412.675,256.748
48,16,415.053,257.072
50,16,417.447,256.952
52,16,419.846,256.388
54,16,422.233,255.381
56,16,424.592,253.935
58,16,426.905,252.053
60,16,429.153,249.74
62,16,431.315,247.002
64,16,433.371,243.845
66,16,435.298,240.279
68,16,437.073,236.311
70,16,438.673,231.952
72,16,440.075,227.213
74,16,441.253,222.106
76,16,442.185,216.643
78,16,442.847,210.838
80,16,443.215,204.706
82,16,443.267,198.262
84,16,442.98,191.522
86,16,442.335,184.503
88,16,441.31,177.221
90,16,439.886,169.694
92,16,438.047,161.941
94,16,435.777,153.981
96,16,433.06,145.831
98,16,429.884,137.513
100,16,426.239,129.044
102,16,422.116,120.445
104,16,417.507,111.734
106,16,412.407,102.933
108,16,406.814,94.0591
110,16,400.727,85.1327
112,16,394.148,76.1724
114,16,387.079,67.197
116,16,379.526,58.2245
118,16,371.497,49.2727
120,16,363.001,40.3589
122,16,354.051,31.4995
124,16,344.659,22.7106
126,16,334.841,14.0072
128,16,324.614,5.40391
130,16,313.997,-3.0857
132,16,303.011,-11.4488
134,16,291.677,-19.6735
136,16,280.019,-27.7488
138,16,268.061,-35.6644
140,16,255.83,-43.4113
142,16,243.352,-50.9811
144,16,230.655,-58.3666
146,16,217.769,-65.5613
148,16,204.722,-72.5597
150,16,191.544,-79.3573
152,16,178.268,-85.9504
154,16,164.923,-92.3361
156,16,151.541,-98.5124
158,16,138.154,-104.478
160,16,124.794,-110.233
162,16,111.492,-115.777
164,16,98.2812,-121.111
166,16,85.1922,-126.236
168,16,72.2567,-131.155
170,16,59.5058,-135.871
172,16,46.9702,-140.386
174,16,34.6801,-144.704
176,16,22.6651,-148.829
178,16,10.954,-152.765
180,16,-0.424741,-156.516
-180,18,21.7399,-163.34
-178,18,10.4285,-166.751
-176,18,-0.48332,-169.984
-174,18,-10.9685,-173.045
-172,18,-21.0013,-175.941
-170,18,-30.557,-178.676
-168,18,-39.6122,-181.258
-166,18,-48.1447,-183.691
-164,18,-56.1338,-185.982
-162,18,-63.5602,-188.136
-160,18,-70.4061,-190.158
-158,18,-76.6554,-192.053
-156,18,-82.2936,-193.825
-154,18,-87.308,-195.478
-152,18,-91.6875,-197.018
-150,18,-95.4232,-198.445
-148,18,-98.5077,-199.764
-146,18,-100.936,-200.977
-144,18,-102.704,-202.086
-142,18,-103.811,-203.093
-140,18,-104.258,-203.998
-138,18,-104.047,-204.802
-136,18,-103.183,-205.505
-134,18,-101.672,-206.106
-132,18,-99.523,-206.605
-130,18,-96.7465,-207
-128,18,-93.3549,-207.289
-126,18,-89.3621,-207.469
-124,18,-84.7841,-207.539
-122,18,-79.6385,-207.494
-120,18,-73.9442,-207.33
-118,18,-67.722,-207.044
-116,18,-60.9937,-206.631
-114,18,-53.7826,-206.085
-112,18,-46.1131,-205.403
-110,18,-38.0105,-204.578
-108,18,-29.5013,-203.604
-106,18,-20.6125,-202.475
-104,18,-11.3719,-201.185
-102,18,-1.80796,-199.728
-100,18,8.0506,-198.097
-98,18,18.1747,-196.286
-96,18,28.535,-194.287
-94,18,39.1021,-192.094
-92,18,49.8468,-189.7
-90,18,60.7397,-187.1
-88,18,71.752,-184.286
-86,18,82.855,-181.252
-84,18,94.0205,-177.993
-82,18,105.221,-174.502
-80,18,116.429,-170.775
-78,18,127.617,-166.807
-76,18,138.762,-162.594
-74,18,149.836,-158.13
-72,18,160.817,-153.415
-70,18,171.68,-148.444
-68,18,182.404,-143.215
-66,18,192.967,-137.729
-64,18,203.349,-131.983
-62,18,213.53,-125.979
-60,18,223.493,-119.718
-58,18,233.22,-113.201
-56,18,242.695,-106.433
-54,18,251.905,-99.4168
-52,18,260.835,-92.1574
-50,18,269.474,-84.661
-48,18,277.811,-76.9345
-46,18,285.836,-68.9859
-44,18,293.542,-60.8242
-42,18,300.921,-52.4593
-40,18,307.97,-43.9023
-38,18,314.684,-35.1649
-36,18,321.062,-26.2602
-34,18,327.101,-17.2017
-32,18,332.804,-8.00427
-30,18,338.173,1.31679
-28,18,343.211,10.7452
-26,18,347.924,20.2641
-24,18,352.318,29.8557
-22,18,356.403,39.5019
-20,18,360.187,49.1839
-18,18,363.682,58.8825
-16,18,366.9,68.578
-14,18,369.855,78.2503
-12,18,372.562,87.8793
-10,18,375.036,97.4445
-8,18,377.294,106.925
-6,18,379.354,116.301
-4,18,381.235,125.551
-2,18,382.956,134.655
0,18,384.536,143.593
2,18,385.995,152.344
4,18,387.354,160.889
6,18,388.633,169.207
8,18,389.851,177.281
10,18,391.029,185.092
12,18,392.187,192.621
14,18,393.342,199.851
16,18,394.512,206.765
18,18,395.716,213.348
20,18,396.967,219.583
22,18,398.282,225.457
24,18,399.672,230.956
26,18,401.15,236.066
28,18,402.726,240.775
30,18,404.406,245.073
32,18,406.198,248.949
34,18,408.106,252.395
36,18,410.13,255.401
38,18,412.272,257.961
40,18,414.529,260.069
42,18,416.896,261.72
44,18,419.366,262.909
46,18,421.93,263.635
48,18,424.578,263.894
50,18,427.295,263.688
52,18,430.068,263.015
54,18,432.877,261.879
56,18,435.705,260.282
58,18,438.53,258.227
60,18,441.331,255.721
62,18,444.083,252.768
64,18,446.761,249.378
66,18,449.341,245.558
68,18,451.794,241.317
70,18,454.094,236.667
72,18,456.212,231.619
74,18,458.12,226.186
76,18,459.791,220.382
78,18,461.196,214.221
80,18,462.308,207.718
82,18,463.099,200.891
84,18,463.545,193.756
86,18,463.619,186.332
88,18,463.298,178.636
90,18,462.56,170.688
92,18,461.383,162.507
94,18,459.748,154.114
96,18,457.639,145.53
98,18,455.04,136.774
100,18,451.938,127.868
102,18,448.321,118.834
104,18,444.181,109.692
106,18,439.513,100.463
108,18,434.31,91.1694
110,18,428.573,81.8307
112,18,422.302,72.4679
114,18,415.499,63.1009
116,18,408.171,53.7495
118,18,400.326,44.4326
120,18,391.973,35.1689
122,18,383.125,25.976
124,18,373.796,16.8709
126,18,364.004,7.86987
128,18,353.766,-1.01179
130,18,343.104,-9.7597
132,18,332.038,-18.3604
134,18,320.593,-26.8015
136,18,308.795,-35.0715
138,18,296.669,-43.16
140,18,284.244,-51.0578
142,18,271.548,-58.7566
144,18,258.612,-66.2491
146,18,245.466,-73.5292
148,18,232.142,-80.5919
150,18,218.673,-87.4329
152,18,205.091,-94.0493
154,18,191.428,-100.439
156,18,177.72,-106.6
158,18,163.998,-112.533
160,18,150.298,-118.238
162,18,136.652,-123.716
164,18,123.094,-128.97
166,18,109.659,-134.002
168,18,96.3776,-138.814
170,18,83.2841,-143.412
172,18,70.4105,-147.799
174,18,57.7884,-151.98
176,18,45.4492,-155.96
178,18,33.4231,-159.745
180,18,21.7399,-163.34
-180,20,42.922,-170.848
-178,20,31.35,-174.12
-176,20,20.19,-177.212
-174,20,9.47015,-180.129
-172,20,-0.78247,-182.881
-170,20,-10.542,-185.472
-168,20,-19.7838,-187.911
-166,20,-28.4845,-190.204
-164,20,-36.6223,-192.357
-162,20,-44.1769,-194.377
-160,20,-51.1294,-196.27
-158,20,-57.4628,-198.041
-156,20,-63.1616,-199.695
-154,20,-68.2125,-201.238
-152,20,-72.6036,-202.672
-150,20,-76.3255,-204.002
-148,20,-79.3703,-205.232
-146,20,-81.7325,-206.363
-144,20,-83.4087,-207.399
-142,20,-84.3975,-208.341
-140,20,-84.6998,-209.19
-138,20,-84.3185,-209.947
-136,20,-83.2588,-210.611
-134,20,-81.528,-211.182
-132,20,-79.1357,-211.659
-130,20,-76.0933,-212.041
-128,20,-72.4144,-212.325
-126,20,-68.1146,-212.509
-124,20,-63.2113,-212.588
-122,20,-57.7238,-212.561
-120,20,-51.6728,-212.422
-118,20,-45.0811,-212.166
-116,20,-37.9726,-211.79
-114,20,-30.3725,-211.287
-112,20,-22.3075,-210.651
-110,20,-13.8053,-209.876
-108,20,-4.89433,-208.956
-106,20,4.39595,-207.885
-104,20,14.0355,-206.654
-102,20,23.9938,-205.257
-100,20,34.2398,-203.687
-98,20,44.7424,-201.936
-96,20,55.4703,-199.996
-94,20,66.3921,-197.86
-92,20,77.4767,-195.521
-90,20,88.6931,-192.971
-88,20,100.011,-190.203
-86,20,111.399,-187.21
-84,20,122.83,-183.984
-82,20,134.272,-180.521
-80,20,145.699,-176.812
-78,20,157.082,-172.853
-76,20,168.395,-168.638
-74,20,179.612,-164.164
-72,20,190.708,-159.424
-70,20,201.659,-154.418
-68,20,212.442,-149.141
-66,20,223.036,-143.592
-64,20,233.419,-137.77
-62,20,243.571,-131.674
-60,20,253.475,-125.306
-58,20,263.114,-118.668
-56,20,272.47,-111.762
-54,20,281.53,-104.592
-52,20,290.279,-97.1622
-50,20,298.707,-89.4798
-48,20,306.801,-81.5514
-46,20,314.553,-73.3852
-44,20,321.956,-64.9906
-42,20,329.001,-56.378
-40,20,335.685,-47.5588
-38,20,342.005,-38.5457
-36,20,347.958,-29.3522
-34,20,353.545,-19.9928
-32,20,358.767,-10.4832
-30,20,363.627,-0.839796
-28,20,368.131,8.92019
-26,20,372.283,18.7787
-24,20,376.093,28.7168
-22,20,379.571,38.7152
-20,20,382.727,48.7539
-18,20,385.574,58.8122
-16,20,388.128,68.8693
-14,20,390.402,78.9039
-12,20,392.416,88.8944
-10,20,394.187,98.8191
-8,20,395.734,108.656
-6,20,397.079,118.384
-4,20,398.242,127.98
-2,20,399.247,137.423
0,20,400.115,146.691
2,20,400.871,155.764
4,20,401.538,164.62
6,20,402.14,173.24
8,20,402.7,181.602
10,20,403.242,189.688
12,20,403.789,197.479
14,20,404.362,204.956
16,20,404.984,212.102
18,20,405.675,218.901
20,20,406.452,225.336
22,20,407.335,231.392
24,20,408.339,237.055
26,20,409.478,242.312
28,20,410.763,247.15
30,20,412.207,251.557
32,20,413.815,255.524
34,20,415.593,259.04
36,20,417.545,262.097
38,20,419.671,264.688
40,20,421.969,266.807
42,20,424.434,268.448
44,20,427.059,269.608
46,20,429.835,270.283
48,20,432.749,270.471
50,20,435.786,270.173
52,20,438.929,269.389
54,20,442.158,268.12
56,20,445.453,266.37
58,20,448.789,264.142
60,20,452.14,261.443
62,20,455.481,258.278
64,20,458.781,254.656
66,20,462.012,250.585
68,20,465.142,246.075
70,20,468.14,241.138
72,20,470.973,235.786
74,20,473.61,230.033
76,20,476.017,223.893
78,20,478.162,217.381
80,20,480.014,210.514
82,20,481.541,203.309
84,20,482.714,195.785
86,20,483.502,187.96
88,20,483.878,179.855
90,20,483.818,171.49
92,20,483.295,162.886
